AccusedId,Qid,year,latitude,longitude
A/JO/2575,Q5940145,1649,55.8544,-2.86735
A/JO/2577,Q1010412,1649,56.01,-2.86
A/JO/2578,Q1010412,1649,56.01,-2.86
A/JO/2579,Q1010412,1649,56.01,-2.86
A/JO/2580,Q1010412,1649,56.01,-2.86
A/JO/2581,Q1010412,1649,56.01,-2.86
A/JO/2582,Q1010412,1649,56.01,-2.86
A/JO/2584,Q5940145,1649,55.8544,-2.86735
A/JO/2588,Q5940145,1649,55.8544,-2.86735
A/JO/2589,Q7607936,1649,55.95,-2.6
A/JO/2598,Q1010412,1650,56.01,-2.86
A/JO/2600,Q1009902,1650,55.91,-2.89098
A/JO/2601,Q1012054,1650,56.058,-2.717
A/JO/2602,Q1009902,1650,55.91,-2.89098
A/JO/2603,Q1009902,1650,55.91,-2.89098
A/JO/2604,Q1009902,1650,55.91,-2.89098
A/JO/2605,Q1009902,1650,55.91,-2.89098
A/JO/2606,Q1009902,1650,55.91,-2.89098
A/JO/2608,Q1012054,1650,56.058,-2.717
A/JO/2609,Q1012054,1650,56.058,-2.717
A/JO/2611,Q1012054,1650,56.058,-2.717
A/JO/2612,Q1012054,1650,56.058,-2.717
A/JO/2613,Q1012054,1650,56.058,-2.717
A/JO/2614,Q1012054,1650,56.058,-2.717
A/JO/2615,Q1012054,1650,56.058,-2.717
A/JO/2616,Q1012054,1650,56.058,-2.717
A/JO/2617,Q1012054,1650,56.058,-2.717
A/JO/2618,Q1009902,1650,55.91,-2.89098
A/JO/2619,Q1009902,1650,55.91,-2.89098
A/JO/2620,Q1009902,1650,55.91,-2.89098
A/JO/2621,Q1009902,1650,55.91,-2.89098
A/JO/2622,Q1009902,1650,55.91,-2.89098
A/JO/2623,Q1009902,1650,55.91,-2.89098
A/JO/2624,Q1009902,1560,55.91,-2.89098
A/JO/2631,Q1009902,1650,55.91,-2.89098
A/JO/2632,Q1009902,1650,55.91,-2.89098
A/JO/2633,Q1009902,1650,55.91,-2.89098
A/JO/2635,Q1009902,1650,55.91,-2.89098
A/JO/2636,Q1009902,1650,55.91,-2.89098
A/JO/2637,Q1009902,1650,55.91,-2.89098
A/JO/2638,Q1009902,1650,55.91,-2.89098
A/JO/2639,Q1012054,1650,56.058,-2.717
A/JO/2640,Q1012054,1650,56.058,-2.717
A/JO/2649,Q1012054,1650,56.058,-2.717
A/JO/2650,Q1012054,1650,56.058,-2.717
A/JO/2677,Q727520,1613,55.86666667,-3.066666667
A/JO/2678,Q4946744,1628,55.8251,-3.0112
A/JO/2679,Q15059253,1628,55.86666667,-3.06666667
A/JO/2680,Q727520,1629,55.86666667,-3.066666667
A/JO/2681,Q727520,1629,55.86666667,-3.066666667
A/JO/2682,Q727520,1629,55.86666667,-3.066666667
A/JO/2683,Q1011428,1629,55.826,-3.22
A/JO/2684,Q15059253,1629,55.86666667,-3.06666667
A/JO/2685,Q1011428,1629,55.826,-3.22
A/JO/2686,Q727520,1630,55.86666667,-3.066666667
A/JO/2687,Q727520,1632,55.86666667,-3.066666667
A/JO/2688,Q727520,1632,55.86666667,-3.066666667
A/JO/2689,Q727520,1641,55.86666667,-3.066666667
A/JO/2690,Q727520,1641,55.86666667,-3.066666667
A/JO/2694,Q4946744,1649,55.8251,-3.0112
A/JO/2695,Q4946744,1649,55.8251,-3.0112
A/JO/2696,Q4946744,1649,55.8251,-3.0112
A/JO/2697,Q4946744,1649,55.8251,-3.0112
A/JO/2701,Q4946744,1649,55.8251,-3.0112
A/JO/2702,Q4946744,1649,55.8251,-3.0112
A/JO/2703,Q4946744,1632,55.8251,-3.0112
A/JO/2705,Q17407801,1649,NA,NA
A/JO/2706,Q727520,1649,55.86666667,-3.066666667
A/JO/2707,Q727520,1649,55.86666667,-3.066666667
A/JO/2708,Q727520,1649,55.86666667,-3.066666667
A/JO/2709,Q727520,1649,55.86666667,-3.066666667
A/JO/2710,Q727520,1649,55.86666667,-3.066666667
A/JO/2711,Q727520,1649,55.86666667,-3.066666667
A/JO/2712,Q727520,1649,55.86666667,-3.066666667
A/JO/2713,Q727520,1649,55.86666667,-3.066666667
A/JO/2714,Q4946744,1650,55.8251,-3.0112
A/JO/2715,Q4946744,1650,55.8251,-3.0112
A/JO/2716,Q727520,1650,55.86666667,-3.066666667
A/JO/2717,Q727520,1650,55.86666667,-3.066666667
A/JO/2723,Q3715916,1661,55.9416,-3.14673
A/JO/2725,Q3715916,1661,55.9416,-3.14673
A/JO/2726,Q239193,1650,55.95,-3.4
A/JO/2727,Q239193,1650,55.95,-3.4
A/JO/2730,Q15059253,1692,55.86666667,-3.06666667
A/JO/2731,Q1016911,1612,55.97527778,-3.610555556
A/JO/2734,Q1016911,1629,55.97527778,-3.610555556
A/JO/2735,Q1016911,1629,55.97527778,-3.610555556
A/JO/2736,Q5327978,1644,55.9,-3.46667
A/JO/2737,Q1016911,1644,55.97527778,-3.610555556
A/JO/2738,Q623687,1644,56.00055556,-3.784444444
A/JO/2739,Q1016911,1648,55.97527778,-3.610555556
A/JO/2741,Q239193,1650,55.95,-3.4
A/JO/2742,Q1011845,1629,55.7526,-3.3554
A/JO/2743,Q1011507,1643,55.65,-3.18
A/JO/2744,Q1011507,1638,55.65,-3.18
A/JO/2745,Q1011507,1649,55.65,-3.18
A/JO/2746,Q1010316,1661,55.6184,-3.05901
A/JO/2748,Q654216,1618,55.46388889,-4.627777778
A/JO/2749,Q425611,1650,55.7784,-2.3426
A/JO/2750,Q2750114,1669,56.82,-5.696
A/JO/2759,Q16845263,1647,55.4657,-2.35187
A/JO/2760,Q5181780,1649,55.5,-2.5
A/JO/2770,Q652035,1692,55.06666667,-3.616666667
A/JO/2773,Q425611,1662,55.7784,-2.3426
A/JO/2774,Q1020260,1661,55.86944444,-2.090555556
A/JO/2775,Q160493,1661,57.48388889,-4.225833333
A/JO/2776,Q160493,1661,57.48388889,-4.225833333
A/JO/2778,Q1017204,1662,55.7194,-2.74855
A/JO/2779,Q1012401,1662,55.477,-2.546
A/JO/2780,Q5016900,1705,NA,NA
A/JO/2781,Q160493,1662,57.48388889,-4.225833333
A/JO/2782,Q160493,1662,57.48388889,-4.225833333
A/JO/2783,Q1016169,1662,55.79388889,-4.863611111
A/JO/2784,Q1017204,1662,55.7194,-2.74855
A/JO/2804,Q1010552,1647,55.638,-3.887
A/JO/2812,Q34779,1649,55.94861111,-4.547222222
A/JO/2813,Q34779,1649,55.94861111,-4.547222222
A/JO/2814,Q34779,1650,55.94861111,-4.547222222
A/JO/2815,Q34779,1650,55.94861111,-4.547222222
A/JO/2816,Q4093370,1650,55.98333333,-4.566666667
A/JO/2817,Q4093370,1650,55.98333333,-4.566666667
A/JO/2818,Q34779,1649,55.94861111,-4.547222222
A/JO/2819,Q1020251,1643,55.947,-4.923
A/JO/2820,Q1020251,1680,55.947,-4.923
A/JO/2821,Q1020251,1680,55.947,-4.923
A/JO/2822,Q2014221,1649,56.0528,-3.3021
A/JO/2823,Q2014221,1661,56.0528,-3.3021
A/JO/2824,Q691685,1643,56.11073056,-3.167369444
A/JO/2826,Q45848,1650,56.73,-2.655277778
A/JO/2827,Q45848,1650,56.73,-2.655277778
A/JO/2828,Q45848,1650,56.73,-2.655277778
A/JO/2829,Q45848,1650,56.73,-2.655277778
A/JO/2830,Q45848,1650,56.73,-2.655277778
A/JO/2874,Q1011416,1650,57.59722222,-4.427777778
A/JO/2875,Q1011416,1672,57.59722222,-4.427777778
A/JO/2876,Q1014090,1708,60.13333333,-1.266666667
A/JO/2877,Q1014090,1708,60.13333333,-1.266666667
A/JO/2878,Q1014090,1708,60.13333333,-1.266666667
A/JO/2879,Q1014090,1708,60.13333333,-1.266666667
A/JO/2880,Q1001935,1650,54.90138889,-5.035
A/JO/2881,Q7084395,1650,54.878,-4.811
A/JO/2882,Q7084395,1650,54.878,-4.811
A/JO/2883,Q7084395,1650,54.878,-4.811
A/JO/2884,Q7084395,1650,54.878,-4.811
A/JO/2885,Q7084395,1650,54.878,-4.811
A/JO/2887,Q652035,1699,55.06666667,-3.616666667
A/JO/2888,Q652035,1697,55.06666667,-3.616666667
A/JO/2889,Q5476354,1597,57.2994,-2.03483
A/JO/2890,Q5476354,1597,57.2994,-2.03483
A/JO/2894,Q4567587,1597,57.1281,-2.68667
A/JO/2901,Q1506018,1643,59.3,-3
A/JO/2902,Q1901485,1643,59.136944,-3.335278
A/JO/2903,Q1265993,1643,59.37339,-2.42583
A/JO/2905,Q1265993,1643,59.37339,-2.42583
A/JO/2906,Q1265993,1643,59.37339,-2.42583
A/JO/2908,Q208329,1642,58.98111111,-2.96
A/JO/2914,Q1265993,1643,59.37339,-2.42583
A/JO/2915,Q2031524,1644,58.9333,-3.15
A/JO/2918,Q1434255,1649,59.05,-2.883333333
A/JO/2920,Q1020227,1650,56.127,-4.173
A/JO/2921,Q758623,1590,56.2932,-3.70614
A/JO/2922,Q15242180,1590,56.157,-3.98
A/JO/2929,Q614314,1592,56.18888889,-3.973611111
A/JO/2939,Q15059193,1630,56.768806,-2.767259
A/JO/2943,Q7231194,1603,56.184,-4.285
A/JO/2944,Q182923,1613,56.11944444,-3.935833333
A/JO/2945,Q182923,1615,56.11944444,-3.935833333
A/JO/2947,Q1010098,1633,56.1091,-3.74652
A/JO/2948,Q614314,1658,56.18888889,-3.973611111
A/JO/2949,Q1009331,1658,56.11666667,-3.8
A/JO/2956,Q4567587,1597,57.1281,-2.68667
A/JO/2958,Q5173194,1649,55.9429,-3.28544
A/JO/2959,Q5173194,1649,55.9429,-3.28544
A/JO/2960,Q5173194,1649,55.9429,-3.28544
A/JO/2961,Q1011133,1649,55.9167,-3.36667
A/JO/2964,Q5173194,1649,55.9429,-3.28544
A/JO/2965,Q1249896,1649,55.9667,-3.3
A/JO/2966,Q123709,1670,56.464,-2.97
A/JO/2967,Q4567587,1597,57.1281,-2.68667
A/JO/2969,Q1741697,1597,57.0869,-2.67399
A/JO/3009,Q2731694,1661,55.9366,-3.0468
A/JO/3010,Q15059253,1661,55.86666667,-3.06666667
A/JO/3011,Q15059253,1661,55.86666667,-3.06666667
A/JO/3012,Q15059253,1661,55.86666667,-3.06666667
A/JO/3013,Q15059253,1661,55.86666667,-3.06666667
A/JO/3014,Q15059253,1661,55.86666667,-3.06666667
A/JO/3018,Q1987199,1649,56.411,-3.043
A/JO/3019,Q1012047,1649,56.3194,-3.01155
A/LA/2557,Q323196,1626,57.0766,-2.77949
A/LA/2585,Q1020260,1629,55.86944444,-2.090555556
A/LA/2591,Q1013757,1591,55.46666667,-4.3
A/LA/3162,Q1020950,1636,55.912,-4.8735
A/LA/3168,Q1002133,1636,55.99833333,-2.522777778
A/LA/3169,Q1002133,1636,55.99833333,-2.522777778
A/LA/3170,Q1002133,1636,55.99833333,-2.522777778
A/LA/3171,Q1002133,1636,55.99833333,-2.522777778
A/LA/3172,Q1002133,1636,55.99833333,-2.522777778
A/LA/3173,Q1002133,1636,55.99833333,-2.522777778
A/LA/3174,Q652035,1636,55.06666667,-3.616666667
A/LA/3176,Q526576,1636,58.59611111,-3.521111111
A/LA/3182,Q425611,1642,55.7784,-2.3426
A/LA/3208,Q630668,1568,56.56138611,-2.585705556
A/LA/2652,Q1010422,1621,56.03333333,-3.383333333
A/LA/2655,Q37718,1661,55.93333333,-3.05
A/LA/2671,Q727520,1649,55.86666667,-3.066666667
A/LA/2672,Q727520,1649,55.86666667,-3.066666667
A/LA/2674,Q727520,1661,55.86666667,-3.066666667
A/LA/2675,Q727520,1661,55.86666667,-3.066666667
A/LA/2676,Q727520,1661,55.86666667,-3.066666667
A/LA/2678,Q3715916,1661,55.9416,-3.14673
A/LA/2680,Q4138314,1661,55.905,-3.13083
A/LA/2681,Q727520,1657,55.86666667,-3.066666667
A/LA/2689,Q37718,1661,55.93333333,-3.05
A/LA/2690,Q727520,1661,55.86666667,-3.066666667
A/LA/2691,Q727520,1661,55.86666667,-3.066666667
A/LA/2692,Q727520,1661,55.86666667,-3.066666667
A/LA/2696,Q4138314,1661,55.905,-3.13083
A/LA/2698,Q184579,1661,53.58333333,-2.433333333
A/LA/2727,Q727520,1661,55.86666667,-3.066666667
A/LA/2728,Q6415696,1590,54.8167,-4.45
A/LA/2730,Q7242055,1628,55.9597,-2.961
A/LA/2747,Q654216,1587,55.46388889,-4.627777778
A/LA/2748,Q654216,1595,55.46388889,-4.627777778
A/LA/2749,Q425611,1630,55.7784,-2.3426
A/LA/2758,Q1011387,1671,54.81666667,-4.033333333
A/LA/2760,Q2424554,1675,56.0554,-3.6293
A/LA/2772,Q116756,1604,54.594,-5.813
A/LA/2777,Q1011416,1590,57.59722222,-4.427777778
A/LA/2779,Q1018540,1590,55.9801,-3.17005
A/LA/2780,Q1018540,1591,55.9801,-3.17005
A/LA/2794,Q182923,1591,56.11944444,-3.935833333
A/LA/2801,Q1011368,1644,55.7006,-3.625
A/LA/2802,Q615693,1650,55.86666667,-4.366666667
A/LA/2803,Q1901485,1629,59.136944,-3.335278
A/LA/2807,Q182923,1658,56.11944444,-3.935833333
A/LA/2808,Q182923,1659,56.11944444,-3.935833333
A/LA/2821,Q182923,1683,56.11944444,-3.935833333
A/LA/2826,Q615693,1697,55.86666667,-4.366666667
A/LA/2827,Q1002133,1644,55.99833333,-2.522777778
A/LA/2828,Q1002133,1644,55.99833333,-2.522777778
A/LA/2830,Q1002133,1644,55.99833333,-2.522777778
A/LA/2831,Q615693,1697,55.86666667,-4.366666667
A/LA/2832,Q615693,1697,55.86666667,-4.366666667
A/LA/2833,Q615693,1697,55.86666667,-4.366666667
A/LA/2834,Q615693,1697,55.86666667,-4.366666667
A/LA/2835,Q615693,1697,55.86666667,-4.366666667
A/LA/2836,Q3797631,1697,55.8833,-4.41667
A/LA/2837,Q3797631,1697,55.8833,-4.41667
A/LA/2838,Q615693,1697,55.86666667,-4.366666667
A/LA/2839,Q615693,1697,55.86666667,-4.366666667
A/LA/2840,Q615693,1697,55.86666667,-4.366666667
A/LA/2841,Q217831,1697,55.95,-4.766666667
A/LA/2842,Q615693,1697,55.86666667,-4.366666667
A/LA/2843,Q615693,1697,55.86666667,-4.366666667
A/LA/2844,Q217831,1697,55.95,-4.766666667
A/LA/2846,Q615693,1697,55.86666667,-4.366666667
A/LA/2852,Q615693,1699,55.86666667,-4.366666667
A/LA/2853,Q615693,1699,55.86666667,-4.366666667
A/LA/2854,Q217831,1699,55.95,-4.766666667
A/LA/2855,Q615693,1699,55.86666667,-4.366666667
A/LA/2857,Q615693,1699,55.86666667,-4.366666667
A/LA/2859,Q615693,1699,55.86666667,-4.366666667
A/LA/2861,Q1414040,1699,55.8615,-4.3083
A/LA/2862,Q1414040,1699,55.8615,-4.3083
A/LA/2864,Q1414040,1699,55.8615,-4.3083
A/LA/2865,Q1414040,1699,55.8615,-4.3083
A/LA/2866,Q1414040,1699,55.8615,-4.3083
A/LA/2871,Q1414040,1699,55.8615,-4.3083
A/LA/2872,Q1414040,1699,55.8615,-4.3083
A/LA/2876,Q7242055,1629,55.9597,-2.961
A/LA/2878,Q1020260,1629,55.86944444,-2.090555556
A/LA/2879,Q1020260,1629,55.86944444,-2.090555556
A/LA/2882,Q1020260,1629,55.86944444,-2.090555556
A/LA/2883,Q1020260,1629,55.86944444,-2.090555556
A/LA/2885,Q425611,1629,55.7784,-2.3426
A/LA/2887,Q425611,1629,55.7784,-2.3426
A/LA/2888,Q425611,1629,55.7784,-2.3426
A/LA/2889,Q425611,1629,55.7784,-2.3426
A/LA/2890,Q425611,1629,55.7784,-2.3426
A/LA/2896,Q182923,1658,56.11944444,-3.935833333
A/LA/2901,Q182923,1677,56.11944444,-3.935833333
A/LA/2909,Q213485,1604,60.15416667,-1.148611111
A/LA/2910,Q931770,1614,59.35,-2.9
A/LA/2911,Q586660,1616,60.61666667,-0.866666667
A/LA/2912,Q1901485,1660,59.136944,-3.335278
A/LA/2914,Q1434255,1659,59.05,-2.883333333
A/LA/2926,Q727520,1678,55.86666667,-3.066666667
A/LA/2927,Q727520,1678,55.86666667,-3.066666667
A/LA/2928,Q896424,1679,56.01681111,-3.608911111
A/LA/2929,Q896424,1679,56.01681111,-3.608911111
A/LA/2930,Q896424,1679,56.01681111,-3.608911111
A/LA/2931,Q896424,1679,56.01681111,-3.608911111
A/LA/2932,Q896424,1679,56.01681111,-3.608911111
A/LA/2933,Q896424,1679,56.01681111,-3.608911111
A/LA/2934,Q896424,1679,56.01681111,-3.608911111
A/LA/2935,Q896424,1679,56.01681111,-3.608911111
A/LA/2936,Q1016911,1679,55.97527778,-3.610555556
A/LA/2938,Q896424,1679,56.01681111,-3.608911111
A/LA/2939,Q1016911,1679,55.97527778,-3.610555556
A/LA/2940,Q1016911,1679,55.97527778,-3.610555556
A/LA/2941,Q1016911,1679,55.97527778,-3.610555556
A/LA/2942,Q1016911,1679,55.97527778,-3.610555556
A/LA/2943,Q1016911,1679,55.97527778,-3.610555556
A/LA/2950,Q1017204,1679,55.7194,-2.74855
A/LA/2951,Q425611,1679,55.7784,-2.3426
A/LA/2952,Q1017204,1679,55.7194,-2.74855
A/LA/2958,Q652035,1679,55.06666667,-3.616666667
A/LA/2959,Q1018540,1579,55.9801,-3.17005
A/LA/2960,Q1018540,1579,55.9801,-3.17005
A/LA/2963,Q1010416,1643,56.2608,-2.6263
A/LA/2964,Q1010416,1643,56.2608,-2.6263
A/LA/2965,Q1010416,1643,56.2608,-2.6263
A/LA/2966,Q1010416,1643,56.2608,-2.6263
A/LA/2967,Q1010416,1643,56.2608,-2.6263
A/LA/2968,Q1010416,1643,56.2608,-2.6263
A/LA/2969,Q1010416,1643,56.2608,-2.6263
A/LA/2970,Q1010416,1643,56.2608,-2.6263
A/LA/2971,Q1010416,1643,56.2608,-2.6263
A/LA/2972,Q1010416,1643,56.2608,-2.6263
A/LA/2973,Q1010416,1643,56.2608,-2.6263
A/LA/2975,Q1010416,1643,56.2608,-2.6263
A/LA/2976,Q1010416,1643,56.2608,-2.6263
A/LA/2978,Q1010416,1643,56.2608,-2.6263
A/LA/2979,Q1010416,1643,56.2608,-2.6263
A/LA/2980,Q1011336,1649,55.9447,-2.95417
A/LA/2981,Q1010422,1649,56.03333333,-3.383333333
A/LA/2987,Q652035,1659,55.06666667,-3.616666667
A/LA/2989,Q219530,1658,56.231,-5.073
A/LA/2992,Q654216,1650,55.46388889,-4.627777778
A/LA/2993,Q1010098,1658,56.1091,-3.74652
A/LA/2994,Q652035,1658,55.06666667,-3.616666667
A/LA/2996,Q1011387,1658,54.81666667,-4.033333333
A/LA/2997,Q1011387,1658,54.81666667,-4.033333333
A/LA/3017,Q1011336,1659,55.9447,-2.95417
A/LA/3023,Q654216,1583,55.46388889,-4.627777778
A/LA/3024,Q654216,1583,55.46388889,-4.627777778
A/LA/3025,Q654216,1583,55.46388889,-4.627777778
A/LA/3026,Q654216,1583,55.46388889,-4.627777778
A/LA/3027,Q654216,1583,55.46388889,-4.627777778
A/LA/3028,Q654216,1583,55.46388889,-4.627777778
A/LA/3029,Q654216,1583,55.46388889,-4.627777778
A/LA/3031,Q654216,1583,55.46388889,-4.627777778
A/LA/3032,Q654216,1595,55.46388889,-4.627777778
A/LA/3033,Q654216,1599,55.46388889,-4.627777778
A/LA/3034,Q116756,1602,54.594,-5.813
A/LA/3035,Q654216,1614,55.46388889,-4.627777778
A/LA/3036,Q654216,1618,55.46388889,-4.627777778
A/LA/3037,Q654216,1624,55.46388889,-4.627777778
A/LA/3038,Q654216,1643,55.46388889,-4.627777778
A/LA/3039,Q1016169,1650,55.79388889,-4.863611111
A/LA/3040,Q1016169,1650,55.79388889,-4.863611111
A/LA/3050,Q1016169,1650,55.79388889,-4.863611111
A/LA/3051,Q1016169,1650,55.79388889,-4.863611111
A/LA/3052,Q1016169,1650,55.79388889,-4.863611111
A/LA/3053,Q1013827,1650,55.65,-4.7
A/LA/3054,Q654216,1650,55.46388889,-4.627777778
A/LA/3056,Q1013827,1650,55.65,-4.7
A/LA/3057,Q640073,1650,55.6432,-4.8097
A/LA/3058,Q640073,1650,55.6432,-4.8097
A/LA/3060,Q1016743,1650,55.75,-4.7
A/LA/3061,Q1016743,1650,55.75,-4.7
A/LA/3071,Q654216,1651,55.46388889,-4.627777778
A/LA/3072,Q654216,1671,55.46388889,-4.627777778
A/LA/3074,Q1011387,1698,54.81666667,-4.033333333
A/LA/3076,Q3797631,1697,55.8833,-4.41667
A/LA/3077,Q980084,1662,57.58333333,-3.866666667
A/LA/3078,Q980084,1662,57.58333333,-3.866666667
A/LA/3079,Q1985973,1662,57.5765,-3.81595
A/LA/3080,Q980084,1662,57.58333333,-3.866666667
A/LA/3082,Q980084,1662,57.58333333,-3.866666667
A/LA/3083,Q1985973,1662,57.5765,-3.81595
A/LA/3084,Q652035,1630,55.06666667,-3.616666667
A/LA/3085,Q165845,1631,58.209,-6.387
A/LA/3086,Q4937612,1631,55.8965,-3.6084
A/LA/3089,Q758623,1631,56.2932,-3.70614
A/LA/3090,Q758623,1631,56.2932,-3.70614
A/LA/3092,Q217831,1631,55.95,-4.766666667
A/LA/3093,Q217831,1631,55.95,-4.766666667
A/LA/3094,Q217831,1631,55.95,-4.766666667
A/LA/3096,Q217831,1631,55.95,-4.766666667
A/LA/3097,Q217831,1631,55.95,-4.766666667
A/LA/3098,Q217831,1631,55.95,-4.766666667
A/LA/3099,Q217831,1631,55.95,-4.766666667
A/LA/3100,Q217831,1631,55.95,-4.766666667
A/LA/3101,Q217831,1631,55.95,-4.766666667
A/LA/3104,Q217831,1632,55.95,-4.766666667
A/LA/3105,Q1020950,1632,55.912,-4.8735
A/LA/3106,Q217831,1632,55.95,-4.766666667
A/LA/3108,Q1010175,1632,55.9005,-4.46234
A/LA/3117,Q654216,1642,55.46388889,-4.627777778
A/LA/3127,Q211950,1649,56.07138889,-3.461666667
A/LA/3128,Q727520,1649,55.86666667,-3.066666667
A/LA/3132,Q1011507,1649,55.65,-3.18
A/LA/3133,Q1011507,1649,55.65,-3.18
A/LA/3135,Q1012401,1632,55.477,-2.546
A/LA/3138,Q182923,1633,56.11944444,-3.935833333
A/LA/3141,Q1011416,1633,57.59722222,-4.427777778
A/LA/3142,Q1011416,1633,57.59722222,-4.427777778
A/LA/3143,Q1011416,1633,57.59722222,-4.427777778
A/LA/3144,Q1020260,1633,55.86944444,-2.090555556
A/LA/3150,Q1020260,1633,55.86944444,-2.090555556
A/LA/3151,Q1020260,1633,55.86944444,-2.090555556
A/LA/3153,Q6407962,1634,56.838,-5.102
A/LA/3155,Q6407962,1643,56.838,-5.102
A/LA/3156,Q1020232,1634,57.97,-3.97
A/LA/3209,Q630668,1568,56.56138611,-2.585705556
A/LA/3210,Q630668,1568,56.56138611,-2.585705556
A/LA/3211,Q630668,1568,56.56138611,-2.585705556
A/LA/3212,Q630668,1568,56.56138611,-2.585705556
A/LA/3213,Q630668,1568,56.56138611,-2.585705556
A/LA/3214,Q630668,1568,56.56138611,-2.585705556
A/LA/3216,Q630668,1568,56.56138611,-2.585705556
A/LA/3217,Q630668,1568,56.56138611,-2.585705556
A/LA/3218,Q630668,1568,56.56138611,-2.585705556
A/LA/3219,Q630668,1568,56.56138611,-2.585705556
A/LA/3220,Q630668,1568,56.56138611,-2.585705556
A/LA/3221,Q630668,1568,56.56138611,-2.585705556
A/LA/3222,Q630668,1568,56.56138611,-2.585705556
A/LA/3223,Q996509,1568,56.64305556,-2.89
A/LA/3224,Q996509,1568,56.64305556,-2.89
A/LA/3225,Q996509,1568,56.64305556,-2.89
A/LA/3229,Q630668,1568,56.56138611,-2.585705556
A/LA/3230,Q996509,1568,56.64305556,-2.89
A/LA/3231,Q7130181,1568,56.5123,-2.69869
A/LA/3232,Q6704142,1568,56.5152,-3.15378
A/LA/3233,Q4784709,1568,56.5572,-2.64675
A/LA/3235,Q996509,1568,56.64305556,-2.89
A/LA/3237,Q1018733,1568,56.5869,-3.16417
A/LA/3243,Q996509,1568,56.64305556,-2.89
A/LA/3244,Q996509,1568,56.64305556,-2.89
